01101000000000100001011010011011,11101110101010110000100000110101,000,01010110101011010001111011010000,0,0,0,1
00111100100011011110011001111100,11010110101011011000001000110001,000,00010011001110110110100010101101,0,0,0,1
01011010110111100111010111101000,00110101111010110111000000100110,000,10010000110010011110011000001110,1,0,1,0
00000000100000010001101011110101,00000000001101001110001100100110,000,00000000101101011111111000011011,0,0,0,0
10110011010001011110010000100110,11101000111101111111000001011101,000,10011100001111011101010010000011,1,0,0,1
11110110000100011100101010001110,00010111110010011010100010011110,000,00001101110110110111001100101100,0,0,0,1
10000100000000011010101101110110,00011110101100111001110000010111,000,10100010101101010100011110001101,1,0,0,0
00010101111010000011011111010111,10101011010001010111110110000001,000,11000001001011011011010101011000,1,0,0,0
01001010101100010011000101100101,00001101001101010001001010111100,000,01010111111001100100010000100001,0,0,0,0
00011101011011110000001010111100,10000111101001101100010011110011,000,10100101000101011100011110101111,1,0,0,0
00101100001100100100100000001100,10010101010110101001010001011110,000,11000001100011001101110001101010,1,0,0,0
11001100001110100101101011010101,00111011001100001110001110100111,000,00000111011010110011111001111100,0,0,0,1
00001100000110101001000011110110,00000010000111110100010001010100,000,00001110001110011101010101001010,0,0,0,0
01000011110111011011110000011111,01101101100000010110100001111101,000,10110001010111110010010010011100,1,0,1,0
10111000001010101010110110010111,01100001001101010110100101101010,000,00011001011000000001011100000001,0,0,0,1
10111001100101011111100010011111,10100011000011000110010111001100,000,01011100101000100101111001101011,0,0,1,1
01111000010001000010010001100100,10001000000101111000010000001111,000,00000000010110111010100001110011,0,0,0,1
01011111000110101000001001101101,01100001111000111100010111100110,000,11000000111111100100100001010011,1,0,1,0
10100100011110101010011110001111,00000001111011011011010010000101,000,10100110011010000101110000010100,1,0,0,0
00100001111011100000110010000000,01001100110100000011000001101111,000,01101110101111100011110011101111,0,0,0,0
01111001011101001010111101111111,11000100000100001000100010111001,000,00111101100001010011100000111000,0,0,0,1
11010000000000110000000000010000,00100010000110011110100100010100,000,11110010000111001110100100100100,1,0,0,0
01010001110101010101111010001101,00101001100010111000001100010010,000,01111011011000001110000110011111,0,0,0,0
00111010100000111110000001000010,10000000111111010011001000010001,000,10111011100000010001001001010011,1,0,0,0
01000100110011011110111110001000,01011100011001111100011011010110,000,10100001001101011011011001011110,1,0,1,0
10010001111100010000100101011110,00110110110111100111100101101011,000,11001000110011111000001011001001,1,0,0,0
00010011010110111010011100111000,00100101010011001110001100100111,000,00111000101010001000101001011111,0,0,0,0
01100010111011110011001100001011,00110101000011100001111011100010,000,10010111111111010101000111101101,1,0,1,0
01000001110010100010011110110111,00111000101100010100010111001001,000,01111010011110110110110110000000,0,0,0,0
10110001100100101100011010101000,10010111010111101000000011100101,000,01001000111100010100011110001101,0,0,1,1
11111011010111001110001010001110,11110001000101001110000110111110,000,11101100011100011100010001001100,1,0,0,1
01000011101100100001100000111100,11101001011100110100011001011011,000,00101101001001010101111010010111,0,0,0,1
11101101000010010111000001001110,01110001111000011011101001101101,000,01011110111010110010101010111011,0,0,0,1
10100011000000001001110010110100,10011101011101001100000000000111,000,01000000011101010101110010111011,0,0,1,1
01101000111001100010010101001000,01101110100000011010101100010010,000,11010111011001111101000001011010,1,0,1,0
00110001001010101000101000100110,11010000010010101000000010000010,000,00000001011101010000101010101000,0,0,0,1
10101101100001101001111110001111,00100000110101111101100000100000,000,11001110010111100111011110101111,1,0,0,0
11011100100111011100010101101011,01110011111010001100010001000000,000,01010000100001101000100110101011,0,0,0,1
11110000011011101110010110101000,10111011110010110000101100111111,000,10101100001110011111000011100111,1,0,0,1
11010001111101011011010101110101,10110011010000000101111000101110,000,10000101001101100001001110100011,1,0,0,1
01101000111110001100000011111010,01110001111001010100010111000000,000,11011010110111100000011010111010,1,0,1,0
11001110001011101001110011101010,01110100101110000011010000000110,000,01000010111001101101000011110000,0,0,0,1
01110000101101110010111110000010,10110111100001000011011110000100,000,00101000001110110110011100000110,0,0,0,1
00111000111001100100100110010011,10010010101111110101011011100011,000,11001011101001011010000001110110,1,0,0,0
00010110110001010001011011111110,00010100100111101001011100011001,000,00101011011000111010111000010111,0,0,0,0
10101010011101011000110010100101,00010101000011111111111000001100,000,10111111100001011000101010110001,1,0,0,0
10101101011010111111110001001101,11011101011010001110111000100101,000,10001010110101001110101001110010,1,0,0,1
10110011011111011110010011100011,10010100010001011011101000100001,000,01000111110000111001111100000100,0,0,1,1
11011001110111000011100110111111,01010010110010101111111010011111,000,00101100101001110011100001011110,0,0,0,1
00000000000000000000000000000000,00000000000000000000000000000000,000,00000000000000000000000000000000,0,1,0,0
00000000000000000000000000000000,00000000000000000000000000000001,000,00000000000000000000000000000001,0,0,0,0
00000000000000000000000000000000,11111111111111111111111111111111,000,11111111111111111111111111111111,1,0,0,0
00000000000000000000000000000000,11111111111111111111111111111110,000,11111111111111111111111111111110,1,0,0,0
00000000000000000000000000000000,01111111111111111111111111111111,000,01111111111111111111111111111111,0,0,0,0
00000000000000000000000000000000,10000000000000000000000000000000,000,10000000000000000000000000000000,1,0,0,0
00000000000000000000000000000000,01111111111111111111111111111110,000,01111111111111111111111111111110,0,0,0,0
00000000000000000000000000000001,00000000000000000000000000000000,000,00000000000000000000000000000001,0,0,0,0
00000000000000000000000000000001,00000000000000000000000000000001,000,00000000000000000000000000000010,0,0,0,0
00000000000000000000000000000001,11111111111111111111111111111111,000,00000000000000000000000000000000,0,1,0,1
00000000000000000000000000000001,11111111111111111111111111111110,000,11111111111111111111111111111111,1,0,0,0
00000000000000000000000000000001,01111111111111111111111111111111,000,10000000000000000000000000000000,1,0,1,0
00000000000000000000000000000001,10000000000000000000000000000000,000,10000000000000000000000000000001,1,0,0,0
00000000000000000000000000000001,01111111111111111111111111111110,000,01111111111111111111111111111111,0,0,0,0
11111111111111111111111111111111,00000000000000000000000000000000,000,11111111111111111111111111111111,1,0,0,0
11111111111111111111111111111111,00000000000000000000000000000001,000,00000000000000000000000000000000,0,1,0,1
11111111111111111111111111111111,11111111111111111111111111111111,000,11111111111111111111111111111110,1,0,0,1
11111111111111111111111111111111,11111111111111111111111111111110,000,11111111111111111111111111111101,1,0,0,1
11111111111111111111111111111111,01111111111111111111111111111111,000,01111111111111111111111111111110,0,0,0,1
11111111111111111111111111111111,10000000000000000000000000000000,000,01111111111111111111111111111111,0,0,1,1
11111111111111111111111111111111,01111111111111111111111111111110,000,01111111111111111111111111111101,0,0,0,1
11111111111111111111111111111110,00000000000000000000000000000000,000,11111111111111111111111111111110,1,0,0,0
11111111111111111111111111111110,00000000000000000000000000000001,000,11111111111111111111111111111111,1,0,0,0
11111111111111111111111111111110,11111111111111111111111111111111,000,11111111111111111111111111111101,1,0,0,1
11111111111111111111111111111110,11111111111111111111111111111110,000,11111111111111111111111111111100,1,0,0,1
11111111111111111111111111111110,01111111111111111111111111111111,000,01111111111111111111111111111101,0,0,0,1
11111111111111111111111111111110,10000000000000000000000000000000,000,01111111111111111111111111111110,0,0,1,1
11111111111111111111111111111110,01111111111111111111111111111110,000,01111111111111111111111111111100,0,0,0,1
01111111111111111111111111111111,00000000000000000000000000000000,000,01111111111111111111111111111111,0,0,0,0
01111111111111111111111111111111,00000000000000000000000000000001,000,10000000000000000000000000000000,1,0,1,0
01111111111111111111111111111111,11111111111111111111111111111111,000,01111111111111111111111111111110,0,0,0,1
01111111111111111111111111111111,11111111111111111111111111111110,000,01111111111111111111111111111101,0,0,0,1
01111111111111111111111111111111,01111111111111111111111111111111,000,11111111111111111111111111111110,1,0,1,0
01111111111111111111111111111111,10000000000000000000000000000000,000,11111111111111111111111111111111,1,0,0,0
01111111111111111111111111111111,01111111111111111111111111111110,000,11111111111111111111111111111101,1,0,1,0
10000000000000000000000000000000,00000000000000000000000000000000,000,10000000000000000000000000000000,1,0,0,0
10000000000000000000000000000000,00000000000000000000000000000001,000,10000000000000000000000000000001,1,0,0,0
10000000000000000000000000000000,11111111111111111111111111111111,000,01111111111111111111111111111111,0,0,1,1
10000000000000000000000000000000,11111111111111111111111111111110,000,01111111111111111111111111111110,0,0,1,1
10000000000000000000000000000000,01111111111111111111111111111111,000,11111111111111111111111111111111,1,0,0,0
10000000000000000000000000000000,10000000000000000000000000000000,000,00000000000000000000000000000000,0,1,1,1
10000000000000000000000000000000,01111111111111111111111111111110,000,11111111111111111111111111111110,1,0,0,0
01111111111111111111111111111110,00000000000000000000000000000000,000,01111111111111111111111111111110,0,0,0,0
01111111111111111111111111111110,00000000000000000000000000000001,000,01111111111111111111111111111111,0,0,0,0
01111111111111111111111111111110,11111111111111111111111111111111,000,01111111111111111111111111111101,0,0,0,1
01111111111111111111111111111110,11111111111111111111111111111110,000,01111111111111111111111111111100,0,0,0,1
01111111111111111111111111111110,01111111111111111111111111111111,000,11111111111111111111111111111101,1,0,1,0
01111111111111111111111111111110,10000000000000000000000000000000,000,11111111111111111111111111111110,1,0,0,0
01111111111111111111111111111110,01111111111111111111111111111110,000,11111111111111111111111111111100,1,0,1,0
00110100101101111100000101110100,11110000001001110010001001100110,001,01000100100100001001111100001110,0,0,0,0
00010101111111100110011001010001,00001010001100100010010100010011,001,00001011110011000100000100111110,0,0,0,1
00000101000001111001011010101000,00001010100010111111101001100111,001,11111010011110111001110001000001,1,0,0,0
00000001011110100010110111101010,10010110101111011000011101001000,001,01101010101111001010011010100010,0,0,0,0
11100000001000011101110110010001,01001101100100101101110111000000,001,10010010100011101111111111010001,1,0,0,1
11101000100100000000000101011111,00011010010001111001010110001111,001,11001110010010000110101111010000,1,0,0,1
11010000010100101110110100000001,01010111101101100101100111110111,001,01111000100111001001001100001010,0,0,1,1
11101100010100000100000111111100,00100100110111000011111001101010,001,11000111011101000000001110010010,1,0,0,1
00101011110001100000101101101001,11110001001000111110011111000101,001,00111010101000100010001110100100,0,0,0,0
11010111000001100000111110110100,10110111000101010100011100100000,001,00011111111100001100100010010100,0,0,0,1
00011001001111111101101010101101,00110011000011101111101101111000,001,11100110001100001101111100110101,1,0,0,0
01101000111000111100000110110101,00100110011111111101000111101001,001,01000010011000111110111111001100,0,0,0,1
11010010101101001001010010111010,01010111011001010111010001011101,001,01111011010011110010000001011101,0,0,1,1
11111010001000011000100101101100,01101110000101101011010011011001,001,10001100000010101101010010010011,1,0,0,1
01110111100001111011111101100001,10011111111000110000011000111110,001,11010111101001001011100100100011,1,0,1,0
01100111010101110111011001101011,10010001110010001011000000100110,001,11010101100011101100011001000101,1,0,1,0
01111110111100011101001001001000,00001110010111111111100000010011,001,01110000100100011101101000110101,0,0,0,1
01011000110010000101001111100101,00010010011100111110101001110111,001,01000110010101000110100101101110,0,0,0,1
01000100010101001001100110010001,00100011001000011100110010000101,001,00100001001100101100110100001100,0,0,0,1
00101111000111011011111111110001,11001101111000000110000101001010,001,01100001001111010101111010100111,0,0,0,0
11100001111111101011110011100000,00110111011011011110010111011101,001,10101010100100001101011100000011,1,0,0,1
11111010011100011110001111100101,01011101110011110101111101010111,001,10011100101000101000010010001110,1,0,0,1
01110011101001111100101010111010,11110010100001001110101101110111,001,10000001001000101101111101000011,1,0,1,0
10111110110000111011010101010010,10000000001001111011100001100100,001,00111110100110111111110011101110,0,0,0,1
10011111101001010111000000100111,10111000100010011111111101111010,001,11100111000110110111000010101101,1,0,0,0
10101110001011111011111101010011,11110010001110100100100111100011,001,10111011111101010111010101110000,1,0,0,0
10001101101100101010011010110000,01010001110101011111101000010101,001,00111011110111001010110010011011,0,0,1,1
10101101110100010011110111111001,10001000100010011000010101110011,001,00100101010001111011100010000110,0,0,0,1
01100111000101010010000100000110,01010010000010011111100000111110,001,00010101000010110010100011001000,0,0,0,1
10111111100001101110010100011111,10010110010110001100101100001000,001,00101001001011100001101000010111,0,0,0,1
10100000010100010111101000011111,01011101000100101000000010111010,001,01000011001111101111100101100101,0,0,1,1
00011111111001010111110110110000,11001111111001010110111001100000,001,01010000000000000000111101010000,0,0,0,0
11001011010110011100101010000111,00100101111001000101001011110011,001,10100101011101010111011110010100,1,0,0,1
01011011001111111001100110000101,01001110010011110111110011000101,001,00001100111100000001110011000000,0,0,0,1
01011100000001000100100111111101,00000110010110111010110110000111,001,01010101101010001001110001110110,0,0,0,1
10110111010111110001000110100000,10010000001101110100111110000000,001,00100111001001111100001000100000,0,0,0,1
11010010110000001000100111100000,11111101101010111100011011010011,001,11010101000101001100001100001101,1,0,0,0
01111011100001000100100111001011,00101110110001011001110010001010,001,01001100101111101010110101000001,0,0,0,1
00100001101101011101111011110010,11011010011010110001010010111001,001,01000111010010101100101000111001,0,0,0,0
01101101110111111000000111011001,00111001101110001110001010011001,001,00110100001001101001111101000000,0,0,0,1
01011110110101011010100011010101,11001111010110100001101100011000,001,10001111011110111000110110111101,1,0,1,0
00000100010001110000001010001011,01000010101001100100100110000000,001,11000001101000001011100100001011,1,0,0,0
10100000001110001011000000111010,11100011001111001111110110111111,001,10111100111110111011001001111011,1,0,0,0
11011000101001111001010101101000,00101000001000011101100111000000,001,10110000100001011011101110101000,1,0,0,1
10100101100011010100011010010000,00101001101100101011001011000110,001,01111011110110101001001111001010,0,0,1,1
01011110000100001101111110000010,11011011001100000110001000100010,001,10000010111000000111110101100000,1,0,1,0
01001111000000111010000101001001,11111101011101011011111001010110,001,01010001100011011110001011110011,0,0,0,0
00110000101010101011010010101001,01011011100110110001101011010101,001,11010101000011111001100111010100,1,0,0,0
10011100110010100111111000100000,00001011011001011111010101010011,001,10010001011001001000100011001101,1,0,0,1
01111000101100111010101010110001,11111001110001110011100111110110,001,01111110111011000111000010111011,0,0,0,0
00001101001101001101000100100001,10010110110111110010110100110101,001,01110110010101011010001111101100,0,0,0,0
01110100100110010110000110111100,00100000111111000000101000001111,001,01010011100111010101011110101101,0,0,0,1
01000100001001100001111101100000,00110001001100010101100110100001,001,00010010111101001100010110111111,0,0,0,1
00010100110111101010110010100000,00001100000111010001100001101011,001,00001000110000011001010000110101,0,0,0,1
01110110100001011111111000001111,10011101110000111010101101001010,001,11011000110000100101001011000101,1,0,1,0
11101011000010100101001000000001,00111110001010010101000111010001,001,10101100111000010000000000110000,1,0,0,1
10010011100111010101001000011111,00110000100011000111111110000001,001,01100011000100001101001010011110,0,0,1,1
01110111000111101100111001010110,00100000110111011011000101111011,001,01010110010000010001110011011011,0,0,0,1
10010010000000000010110101010111,00011001000001010100111100011011,001,01111000111110101101111000111100,0,0,1,1
01101100011001110100111101011011,10010101111011000000100100011101,001,11010110011110110100011000111110,1,0,1,0
00101010001010011110001111101001,10000101101100110110111001000110,001,10100100011101100111010110100011,1,0,1,0
00101111001111000010001100111111,00111101100000000110001011000101,001,11110001101110111100000001111010,1,0,0,0
01110111010010110011010000001011,10010011011111000100101101111111,001,11100011110011101110100010001100,1,0,1,0
00010000000101110110000011111100,11011000100001100001100101100101,001,00110111100100010100011110010111,0,0,0,0
01101001100110011100100000111001,10000011001110010101011010000000,001,11100110011000000111000110111001,1,0,1,0
00010100101001001110011001100110,00101000110110000001101011111111,001,11101011110011001100101101100111,1,0,0,0
11001110000010111101001111011001,00000011101010101110011001111100,001,11001010011000001110110101011101,1,0,0,1
11111100100011010111100110111011,11011110110011101011011010111000,001,00011101101111101100001100000011,0,0,0,1
10101101001111110111110110111111,10111000010000010111011110010111,001,11110100111111100000011000101000,1,0,0,0
11110111100111111100101001111111,10100000110100001101001010100011,001,01010110110011101111011111011100,0,0,0,1
11010010100111000000101110001010,00111110001111011101010000010010,001,10010100010111100011011101111000,1,0,0,1
01010010000011101000100000111001,01111000010011011000100010110001,001,11011001110000001111111110001000,1,0,0,0
00010101010110011011100011011001,10011001100101011100001000101101,001,01111011110000111111011010101100,0,0,0,0
11011010110110000111110011000011,10110100111100010010110000100011,001,00100101111001110101000010100000,0,0,0,1
10000011011101101001011010110110,10010101010010010001001101001111,001,11101110001011011000001101100111,1,0,0,0
11001000101001010000000000111110,00101100000000010101111101110010,001,10011100101000111010000011001100,1,0,0,1
00000110010000111001000111010101,01010100100110001100101000010100,001,10110001101010101100011111000001,1,0,0,0
11001101011001000010110100010010,01100100001101010111011000100000,001,01101001001011101011011011110010,0,0,1,1
10010111001010100010011101000110,11010000111010111111100011000001,001,11000110001111100010111010000101,1,0,0,0
00101011010010111010100100000110,00000111001000001001111011001110,001,00100100001010110000101000111000,0,0,0,1
01110011111000111101110000111100,11001100101111010010011110010010,001,10100111001001101011010010101010,1,0,1,0
00010010111000111011111001000111,11111001000010111110010101001100,001,00011001110101111101100011111011,0,0,0,0
00010110100101011010001100010011,11001010101000100001110001010111,001,01001011111100111000011010111100,0,0,0,0
11000100110000110001011111010100,00011100111100001000001110110101,001,10100111110100101001010000011111,1,0,0,1
00010000001101001011001001010100,00010100001011111111101100100010,001,11111100000001001011011100110010,1,0,0,0
10000010001100000000000111010111,10101100010100111011101101010001,001,11010101110111000100011010000110,1,0,0,0
01101010111100100101111010101100,00101010110001111010111000100101,001,01000000001010101011000010000111,0,0,0,1
00010001011111001011001110111000,10100111100000101010101001100000,001,01101001111110100000100101011000,0,0,0,0
01100010010101111110010000010111,10101001110101010110101010111101,001,10111000100000100111100101011010,1,0,1,0
10101011101100000000100010100110,00111001000101111001101110110101,001,01110010100110000110110011110001,0,0,1,1
00100011010001100011101100001000,00100000111000011010000111110010,001,00000010011001001001100100010110,0,0,0,1
11010001101011011010011111100011,10101111000111100100010101100001,001,00100010100011110110001010000010,0,0,0,1
10000000110010101011000001110101,01110100110100011000100000001101,001,00001011111110010010100001101000,0,0,1,1
10000101110111101110000101101010,10101101000010111000111101110000,001,11011000110100110101000111111010,1,0,0,0
10111100100100111101001000010000,01100011110111110111000100010111,001,01011000101101000110000011111001,0,0,1,1
11100101101100001101110000111110,00111001001101001101011111011001,001,10101100011111000000010001100101,1,0,0,1
10001100000100010100101010100100,11110110011111110011010000111000,001,10010101100100100001011001101100,1,0,0,0
01110111001001000001000111111011,01111100000101111010101001000001,001,11111011000011000110011110111010,1,0,0,0
11101010010001100100100100100110,00110011010000110011111010000111,001,10110111000000110000101010011111,1,0,0,1
01110011110110010100111000001010,01111011111010111000000010100110,001,11110111111011011100110101100100,1,0,0,0
00000000000000000000000000000000,00000000000000000000000000000000,001,00000000000000000000000000000000,0,1,0,1
00000000000000000000000000000000,00000000000000000000000000000001,001,11111111111111111111111111111111,1,0,0,0
00000000000000000000000000000000,11111111111111111111111111111111,001,00000000000000000000000000000001,0,0,0,0
00000000000000000000000000000000,11111111111111111111111111111110,001,00000000000000000000000000000010,0,0,0,0
00000000000000000000000000000000,01111111111111111111111111111111,001,10000000000000000000000000000001,1,0,0,0
00000000000000000000000000000000,10000000000000000000000000000000,001,10000000000000000000000000000000,1,0,1,0
00000000000000000000000000000000,01111111111111111111111111111110,001,10000000000000000000000000000010,1,0,0,0
00000000000000000000000000000001,00000000000000000000000000000000,001,00000000000000000000000000000001,0,0,0,1
00000000000000000000000000000001,00000000000000000000000000000001,001,00000000000000000000000000000000,0,1,0,1
00000000000000000000000000000001,11111111111111111111111111111111,001,00000000000000000000000000000010,0,0,0,0
00000000000000000000000000000001,11111111111111111111111111111110,001,00000000000000000000000000000011,0,0,0,0
00000000000000000000000000000001,01111111111111111111111111111111,001,10000000000000000000000000000010,1,0,0,0
00000000000000000000000000000001,10000000000000000000000000000000,001,10000000000000000000000000000001,1,0,1,0
00000000000000000000000000000001,01111111111111111111111111111110,001,10000000000000000000000000000011,1,0,0,0
11111111111111111111111111111111,00000000000000000000000000000000,001,11111111111111111111111111111111,1,0,0,1
11111111111111111111111111111111,00000000000000000000000000000001,001,11111111111111111111111111111110,1,0,0,1
11111111111111111111111111111111,11111111111111111111111111111111,001,00000000000000000000000000000000,0,1,0,1
11111111111111111111111111111111,11111111111111111111111111111110,001,00000000000000000000000000000001,0,0,0,1
11111111111111111111111111111111,01111111111111111111111111111111,001,10000000000000000000000000000000,1,0,0,1
11111111111111111111111111111111,10000000000000000000000000000000,001,01111111111111111111111111111111,0,0,0,1
11111111111111111111111111111111,01111111111111111111111111111110,001,10000000000000000000000000000001,1,0,0,1
11111111111111111111111111111110,00000000000000000000000000000000,001,11111111111111111111111111111110,1,0,0,1
11111111111111111111111111111110,00000000000000000000000000000001,001,11111111111111111111111111111101,1,0,0,1
11111111111111111111111111111110,11111111111111111111111111111111,001,11111111111111111111111111111111,1,0,0,0
11111111111111111111111111111110,11111111111111111111111111111110,001,00000000000000000000000000000000,0,1,0,1
11111111111111111111111111111110,01111111111111111111111111111111,001,01111111111111111111111111111111,0,0,1,1
11111111111111111111111111111110,10000000000000000000000000000000,001,01111111111111111111111111111110,0,0,0,1
11111111111111111111111111111110,01111111111111111111111111111110,001,10000000000000000000000000000000,1,0,0,1
01111111111111111111111111111111,00000000000000000000000000000000,001,01111111111111111111111111111111,0,0,0,1
01111111111111111111111111111111,00000000000000000000000000000001,001,01111111111111111111111111111110,0,0,0,1
01111111111111111111111111111111,11111111111111111111111111111111,001,10000000000000000000000000000000,1,0,1,0
01111111111111111111111111111111,11111111111111111111111111111110,001,10000000000000000000000000000001,1,0,1,0
01111111111111111111111111111111,01111111111111111111111111111111,001,00000000000000000000000000000000,0,1,0,1
01111111111111111111111111111111,10000000000000000000000000000000,001,11111111111111111111111111111111,1,0,1,0
01111111111111111111111111111111,01111111111111111111111111111110,001,00000000000000000000000000000001,0,0,0,1
10000000000000000000000000000000,00000000000000000000000000000000,001,10000000000000000000000000000000,1,0,0,1
10000000000000000000000000000000,00000000000000000000000000000001,001,01111111111111111111111111111111,0,0,1,1
10000000000000000000000000000000,11111111111111111111111111111111,001,10000000000000000000000000000001,1,0,0,0
10000000000000000000000000000000,11111111111111111111111111111110,001,10000000000000000000000000000010,1,0,0,0
10000000000000000000000000000000,01111111111111111111111111111111,001,00000000000000000000000000000001,0,0,1,1
10000000000000000000000000000000,10000000000000000000000000000000,001,00000000000000000000000000000000,0,1,0,1
10000000000000000000000000000000,01111111111111111111111111111110,001,00000000000000000000000000000010,0,0,1,1
01111111111111111111111111111110,00000000000000000000000000000000,001,01111111111111111111111111111110,0,0,0,1
01111111111111111111111111111110,00000000000000000000000000000001,001,01111111111111111111111111111101,0,0,0,1
01111111111111111111111111111110,11111111111111111111111111111111,001,01111111111111111111111111111111,0,0,0,0
01111111111111111111111111111110,11111111111111111111111111111110,001,10000000000000000000000000000000,1,0,1,0
01111111111111111111111111111110,01111111111111111111111111111111,001,11111111111111111111111111111111,1,0,0,0
01111111111111111111111111111110,10000000000000000000000000000000,001,11111111111111111111111111111110,1,0,1,0
01111111111111111111111111111110,01111111111111111111111111111110,001,00000000000000000000000000000000,0,1,0,1
10100100100000111001111111111111,00001011010010010010011001101100,111,00000000000000010000011001101100,0,0,0,0
10110110111010101111101101000101,11000010010011101011010111011000,111,10000010010010101011000101000000,1,0,0,0
10100111010101101101000000111110,11101000101000011000001010101000,111,10100000000000001000000000101000,1,0,0,0
00000000000010011010101010000111,11111101011100001011010000100101,111,00000000000000001010000000000101,0,0,0,0
10011010110000101001011111010100,01100101000011010010110100001001,111,00000000000000000000010100000000,0,0,0,0
00110000000110001011101011100111,10111010111111000011110001100101,111,00110000000110000011100001100101,0,0,0,0
